4195	0.00	0.48	0.49	-31	4	-983	2.69	-0.97	0.10
4195	0.00	0.48	0.49	-31	4	-983	2.69	-0.97	0.10
4395	-0.18	0.14	1.12	-31	5	-983	2.86	-0.98	0.10
4395	-0.18	0.14	1.12	-31	5	-983	2.86	-0.98	0.10
4595	-0.02	0.48	0.97	-31	6	-983	2.95	-1.03	0.08
4595	-0.02	0.48	0.97	-31	6	-983	2.95	-1.03	0.08
4795	0.03	-0.46	0.42	-29	5	-983	3.05	-1.05	0.08
4795	0.03	-0.46	0.42	-29	5	-983	3.05	-1.05	0.08
4995	-0.03	0.55	0.55	-31	5	-983	3.18	-1.05	0.05
4995	-0.03	0.55	0.55	-31	5	-983	3.18	-1.05	0.05
5195	0.20	-0.18	0.84	-30	6	-983	3.30	-1.04	0.04
5195	0.20	-0.18	0.84	-30	6	-983	3.30	-1.04	0.04
5395	0.42	-0.27	0.32	-28	4	-983	3.42	-1.10	0.02
5395	0.42	-0.27	0.32	-28	4	-983	3.42	-1.10	0.02
5595	-0.28	0.29	0.88	-31	5	-982	3.55	-1.10	0.01
5595	-0.28	0.29	0.88	-31	5	-982	3.55	-1.10	0.01
5795	0.17	0.44	0.73	-28	7	-981	3.72	-1.12	0.01
5795	0.17	0.44	0.73	-28	7	-981	3.72	-1.12	0.01
5996	0.29	-0.04	0.61	-30	6	-981	3.83	-1.14	0.00
5996	0.29	-0.04	0.61	-30	6	-981	3.83	-1.14	0.00
6196	-0.07	0.00	0.72	-31	4	-982	3.95	-1.21	-0.06
6196	-0.07	0.00	0.72	-31	4	-982	3.95	-1.21	-0.06
6396	0.04	0.30	0.97	-31	5	-984	4.10	-1.21	-0.06
6396	0.04	0.30	0.97	-31	5	-984	4.10	-1.21	-0.06
6596	0.03	0.53	0.97	-32	5	-983	4.26	-1.19	-0.04
6596	0.03	0.53	0.97	-32	5	-983	4.26	-1.19	-0.04
6796	0.51	-0.33	0.91	-32	6	-983	4.37	-1.16	-0.04
6796	0.51	-0.33	0.91	-32	6	-983	4.37	-1.16	-0.04
6996	-0.03	0.37	0.66	-30	6	-983	4.51	-1.14	-0.04
6996	-0.03	0.37	0.66	-30	6	-983	4.51	-1.14	-0.04
7196	0.02	-0.54	0.66	-29	3	-981	4.63	-1.19	-0.05
7196	0.02	-0.54	0.66	-29	3	-981	4.63	-1.19	-0.05
7396	-0.03	0.02	0.97	-29	6	-979	4.76	-1.22	-0.05
7396	-0.03	0.02	0.97	-29	6	-979	4.76	-1.22	-0.05
7596	-0.16	0.02	0.96	-29	6	-981	4.92	-1.23	-0.04
7596	-0.16	0.02	0.96	-29	6	-981	4.92	-1.23	-0.04
7797	-0.40	0.10	0.65	-33	6	-983	5.08	-1.29	-0.07
7797	-0.40	0.10	0.65	-33	6	-983	5.08	-1.29	-0.07
7997	-0.05	0.03	0.38	-30	5	-984	5.24	-1.30	-0.07
7997	-0.05	0.03	0.38	-30	5	-984	5.24	-1.30	-0.07
8197	-0.05	0.47	0.50	-30	6	-982	5.37	-1.29	-0.08
8197	-0.05	0.47	0.50	-30	6	-982	5.37	-1.29	-0.08
8397	0.06	0.00	1.09	-30	6	-981	5.50	-1.33	-0.10
8397	0.06	0.00	1.09	-30	6	-981	5.50	-1.33	-0.10
8597	0.00	0.21	0.49	-30	4	-979	5.63	-1.34	-0.13
8597	0.00	0.21	0.49	-30	4	-979	5.63	-1.34	-0.13
8797	0.11	0.22	0.38	-32	5	-982	5.76	-1.37	-0.13
8797	0.11	0.22	0.38	-32	5	-982	5.76	-1.37	-0.13
8997	0.00	0.20	0.38	-29	5	-979	5.86	-1.37	-0.15
8997	0.00	0.20	0.38	-29	5	-979	5.86	-1.37	-0.15
9197	-0.12	0.15	0.67	-30	5	-979	6.00	-1.37	-0.16
9197	-0.12	0.15	0.67	-30	5	-979	6.00	-1.37	-0.16
9398	-0.30	-0.33	0.30	-30	5	-982	6.12	-1.39	-0.20
9398	-0.30	-0.33	0.30	-30	5	-982	6.12	-1.39	-0.20
9598	-0.07	0.38	0.67	-33	5	-982	6.25	-1.37	-0.23
9598	-0.07	0.38	0.67	-33	5	-982	6.25	-1.37	-0.23
9798	-0.24	0.09	0.83	-31	6	-983	6.38	-1.39	-0.23
9798	-0.24	0.09	0.83	-31	6	-983	6.38	-1.39	-0.23
9998	0.16	0.21	1.03	-32	5	-982	6.54	-1.44	-0.26
9998	0.16	0.21	1.03	-32	5	-982	6.54	-1.44	-0.26
10198	-0.07	0.66	0.44	-31	5	-982	6.68	-1.45	-0.25
10198	-0.07	0.66	0.44	-31	5	-982	6.68	-1.45	-0.25
10398	0.10	-0.48	0.85	-29	3	-981	6.84	-1.48	-0.26
10398	0.10	-0.48	0.85	-29	3	-981	6.84	-1.48	-0.26
10598	-0.36	0.38	0.94	-33	5	-979	6.99	-1.48	-0.27
10598	-0.36	0.38	0.94	-33	5	-979	6.99	-1.48	-0.27
10799	0.10	-0.05	0.67	-29	5	-982	7.10	-1.51	-0.26
10799	0.10	-0.05	0.67	-29	5	-982	7.10	-1.51	-0.26
10999	0.40	0.18	0.91	-31	6	-982	7.25	-1.50	-0.23
10999	0.40	0.18	0.91	-31	6	-982	7.25	-1.50	-0.23
11199	0.04	0.41	0.44	-30	6	-983	7.35	-1.45	-0.22
11199	0.04	0.41	0.44	-30	6	-983	7.35	-1.45	-0.22
11399	0.34	0.10	0.44	-30	4	-984	7.46	-1.46	-0.22
11399	0.34	0.10	0.44	-30	4	-984	7.46	-1.46	-0.22
11599	0.04	-0.37	0.50	-31	3	-984	7.59	-1.48	-0.22
11599	0.04	-0.37	0.50	-31	3	-984	7.59	-1.48	-0.22
11799	0.10	-0.67	0.67	-32	6	-983	7.75	-1.52	-0.24
11799	0.10	-0.67	0.67	-32	6	-983	7.75	-1.52	-0.24
11999	-0.14	-0.07	0.56	-31	5	-982	7.86	-1.51	-0.25
11999	-0.14	-0.07	0.56	-31	5	-982	7.86	-1.51	-0.25
12200	-0.31	-0.18	0.83	-30	6	-982	7.98	-1.54	-0.27
12200	-0.31	-0.18	0.83	-30	6	-982	7.98	-1.54	-0.27
12400	-0.07	0.46	0.49	-31	3	-983	8.10	-1.53	-0.27
12400	-0.07	0.46	0.49	-31	3	-983	8.10	-1.53	-0.27
12600	0.45	-0.13	0.73	-30	5	-981	8.29	-1.57	-0.22
12600	0.45	-0.13	0.73	-30	5	-981	8.29	-1.57	-0.22
12800	0.22	1.06	0.44	-31	6	-983	8.46	-1.54	-0.20
12800	0.22	1.06	0.44	-31	6	-983	8.46	-1.54	-0.20
13000	-0.37	0.09	0.70	-30	3	-984	8.59	-1.56	-0.21
13000	-0.37	0.09	0.70	-30	3	-984	8.59	-1.56	-0.21
13200	-0.14	-0.17	1.26	-31	6	-983	8.73	-1.53	-0.24
13200	-0.14	-0.17	1.26	-31	6	-983	8.73	-1.53	-0.24
13400	0.09	0.15	0.50	-32	3	-981	8.88	-1.54	-0.22
13400	0.09	0.15	0.50	-32	3	-981	8.88	-1.54	-0.22
13600	-0.25	-0.01	0.72	-31	4	-983	9.02	-1.54	-0.26
13600	-0.25	-0.01	0.72	-31	4	-983	9.02	-1.54	-0.26
13800	-0.20	-0.20	0.72	-28	4	-980	9.18	-1.56	-0.29
13800	-0.20	-0.20	0.72	-28	4	-980	9.18	-1.56	-0.29
14000	0.21	0.03	0.67	-32	6	-982	9.32	-1.51	-0.27
14000	0.21	0.03	0.67	-32	6	-982	9.32	-1.51	-0.27
14200	0.21	-0.15	0.67	-29	5	-983	9.46	-1.54	-0.26
14200	0.21	-0.15	0.67	-29	5	-983	9.46	-1.54	-0.26
14400	0.21	0.08	0.85	-30	6	-982	9.58	-1.49	-0.27
14400	0.21	0.08	0.85	-30	6	-982	9.58	-1.49	-0.27
14600	-0.26	0.14	0.48	-29	4	-981	9.70	-1.52	-0.28
14600	-0.26	0.14	0.48	-29	4	-981	9.70	-1.52	-0.28
14800	0.09	0.08	0.61	-32	3	-983	9.84	-1.48	-0.28
14800	0.09	0.08	0.61	-32	3	-983	9.84	-1.48	-0.28
15001	0.15	0.20	0.97	-29	5	-984	9.98	-1.50	-0.29
15001	0.15	0.20	0.97	-29	5	-984	9.98	-1.50	-0.29
15200	-0.37	0.62	0.58	-29	4	-984	10.11	-1.47	-0.29
15200	-0.37	0.62	0.58	-29	4	-984	10.11	-1.47	-0.29
15400	-0.07	-0.04	0.19	-31	4	-979	10.23	-1.44	-0.29
15400	-0.07	-0.04	0.19	-31	4	-979	10.23	-1.44	-0.29
15600	-0.25	-0.28	0.36	-29	6	-981	10.39	-1.45	-0.33
15600	-0.25	-0.28	0.36	-29	6	-981	10.39	-1.45	-0.33
15800	0.27	0.02	0.67	-30	3	-980	10.51	-1.44	-0.35
15800	0.27	0.02	0.67	-30	3	-980	10.51	-1.44	-0.35
16000	0.03	-0.04	0.55	-30	5	-980	10.62	-1.45	-0.37
16000	0.03	-0.04	0.55	-30	5	-980	10.62	-1.45	-0.37
16200	-0.26	0.52	0.66	-31	5	-982	10.77	-1.45	-0.39
16200	-0.26	0.52	0.66	-31	5	-982	10.77	-1.45	-0.39
16400	0.15	0.02	0.38	-31	5	-984	10.88	-1.46	-0.39
16400	0.15	0.02	0.38	-31	5	-984	10.88	-1.46	-0.39
16600	-0.02	-0.07	0.91	-31	4	-984	11.01	-1.45	-0.39
16600	-0.02	-0.07	0.91	-31	4	-984	11.01	-1.45	-0.39
16800	-0.02	-0.39	0.67	-31	5	-982	11.13	-1.45	-0.39
16800	-0.02	-0.39	0.67	-31	5	-982	11.13	-1.45	-0.39
17000	0.33	0.15	0.79	-30	6	-981	11.27	-1.45	-0.37
17000	0.33	0.15	0.79	-30	6	-981	11.27	-1.45	-0.37
17200	-0.37	0.00	1.00	-31	6	-983	11.40	-1.40	-0.40
17200	-0.37	0.00	1.00	-31	6	-983	11.40	-1.40	-0.40
17400	-0.08	-0.25	0.90	-29	4	-979	11.55	-1.42	-0.38
17400	-0.08	-0.25	0.90	-29	4	-979	11.55	-1.42	-0.38
17600	0.03	-0.33	0.67	-30	6	-980	11.67	-1.41	-0.39
17600	0.03	-0.33	0.67	-30	6	-980	11.67	-1.41	-0.39
17801	0.11	0.20	0.14	-31	5	-981	11.76	-1.40	-0.40
17801	0.11	0.20	0.14	-31	5	-981	11.76	-1.40	-0.40
18001	-0.14	0.15	0.66	-31	4	-982	11.86	-1.38	-0.39
18001	-0.14	0.15	0.66	-31	4	-982	11.86	-1.38	-0.39
18200	-0.02	0.09	0.61	-31	6	-983	12.00	-1.39	-0.40
18200	-0.02	0.09	0.61	-31	6	-983	12.00	-1.39	-0.40
18400	0.09	-0.33	0.85	-29	5	-981	12.12	-1.36	-0.40
18400	0.09	-0.33	0.85	-29	5	-981	12.12	-1.36	-0.40
18600	-0.14	0.66	1.09	-29	4	-983	12.26	-1.36	-0.39
18600	-0.14	0.66	1.09	-29	4	-983	12.26	-1.36	-0.39
18800	-0.02	-0.13	0.85	-29	4	-982	12.36	-1.36	-0.39
18800	-0.02	-0.13	0.85	-29	4	-982	12.36	-1.36	-0.39
19000	0.09	-0.57	0.79	-31	5	-981	12.52	-1.42	-0.35
19000	0.09	-0.57	0.79	-31	5	-981	12.52	-1.42	-0.35
19200	-0.02	-0.26	0.32	-28	4	-981	12.64	-1.43	-0.34
19200	-0.02	-0.26	0.32	-28	4	-981	12.64	-1.43	-0.34
19400	-0.14	-0.39	0.73	-30	3	-983	12.78	-1.50	-0.34
19400	-0.14	-0.39	0.73	-30	3	-983	12.78	-1.50	-0.34
19600	0.21	-0.32	1.03	-31	6	-984	12.94	-1.55	-0.35
19600	0.21	-0.32	1.03	-31	6	-984	12.94	-1.55	-0.35
19800	0.15	-0.09	0.56	-31	5	-984	13.07	-1.54	-0.34
19800	0.15	-0.09	0.56	-31	5	-984	13.07	-1.54	-0.34
20000	-0.02	0.15	0.97	-28	6	-984	13.20	-1.56	-0.34
20000	-0.02	0.15	0.97	-28	6	-984	13.20	-1.56	-0.34
20200	-0.08	-0.14	0.79	-30	4	-982	13.34	-1.61	-0.35
20200	-0.08	-0.14	0.79	-30	4	-982	13.34	-1.61	-0.35
20400	0.03	0.20	0.73	-30	4	-981	13.46	-1.57	-0.34
20400	0.03	0.20	0.73	-30	4	-981	13.46	-1.57	-0.34
20600	-0.55	0.09	0.64	-29	3	-979	13.59	-1.55	-0.35
20600	-0.55	0.09	0.64	-29	3	-979	13.59	-1.55	-0.35
20801	-0.08	0.26	0.44	-31	5	-981	13.72	-1.54	-0.40
20801	-0.08	0.26	0.44	-31	5	-981	13.72	-1.54	-0.40
21001	-0.02	-0.03	0.44	-32	6	-981	13.86	-1.56	-0.40
21001	-0.02	-0.03	0.44	-32	6	-981	13.86	-1.56	-0.40
21200	-0.08	-0.32	0.85	-31	5	-982	13.99	-1.55	-0.41
21200	-0.08	-0.32	0.85	-31	5	-982	13.99	-1.55	-0.41
21400	0.33	-0.15	0.61	-31	5	-983	14.11	-1.58	-0.42
21400	0.33	-0.15	0.61	-31	5	-983	14.11	-1.58	-0.42
21600	-0.31	0.20	0.71	-31	3	-982	14.28	-1.62	-0.41
21600	-0.31	0.20	0.71	-31	3	-982	14.28	-1.62	-0.41
21800	-0.02	0.20	0.61	-29	5	-983	14.44	-1.63	-0.39
21800	-0.02	0.20	0.61	-29	5	-983	14.44	-1.63	-0.39
22000	0.03	0.44	0.32	-30	4	-984	14.56	-1.62	-0.40
22000	0.03	0.44	0.32	-30	4	-984	14.56	-1.62	-0.40
22200	-0.02	-0.40	0.44	-29	3	-982	14.69	-1.65	-0.38
22200	-0.02	-0.40	0.44	-29	3	-982	14.69	-1.65	-0.38
22400	0.27	0.14	0.67	-30	3	-981	14.79	-1.65	-0.37
22400	0.27	0.14	0.67	-30	3	-981	14.79	-1.65	-0.37
22600	0.09	-0.03	0.44	-30	4	-979	14.91	-1.61	-0.36
22600	0.09	-0.03	0.44	-30	4	-979	14.91	-1.61	-0.36
22800	0.15	-0.02	1.15	-29	6	-981	15.04	-1.61	-0.36
22800	0.15	-0.02	1.15	-29	6	-981	15.04	-1.61	-0.36
23000	-0.01	-0.27	0.44	-30	3	-982	15.18	-1.66	-0.33
23000	-0.01	-0.27	0.44	-30	3	-982	15.18	-1.66	-0.33
23200	0.28	-0.21	0.73	-31	4	-984	15.30	-1.65	-0.31
23200	0.28	-0.21	0.73	-31	4	-984	15.30	-1.65	-0.31
23400	-0.13	0.14	0.38	-30	5	-984	15.41	-1.62	-0.30
23400	-0.13	0.14	0.38	-30	5	-984	15.41	-1.62	-0.30
23600	-0.13	-0.46	0.32	-30	4	-983	15.54	-1.64	-0.27
23600	-0.13	-0.46	0.32	-30	4	-983	15.54	-1.64	-0.27
23800	0.04	0.02	0.97	-29	2	-981	15.68	-1.63	-0.29
23800	0.04	0.02	0.97	-29	2	-981	15.68	-1.63	-0.29
24000	0.34	0.50	0.79	-31	4	-980	15.79	-1.67	-0.27
24000	0.34	0.50	0.79	-31	4	-980	15.79	-1.67	-0.27
24200	-0.13	-0.15	0.49	-31	5	-980	15.91	-1.68	-0.26
24200	-0.13	-0.15	0.49	-31	5	-980	15.91	-1.68	-0.26
24400	0.11	-0.11	0.14	-31	6	-981	16.04	-1.68	-0.27
24400	0.11	-0.11	0.14	-31	6	-981	16.04	-1.68	-0.27
24601	-0.36	0.14	0.47	-29	6	-982	16.17	-1.71	-0.27
24601	-0.36	0.14	0.47	-29	6	-982	16.17	-1.71	-0.27
24801	0.16	0.09	1.15	-28	3	-983	16.30	-1.69	-0.27
24801	0.16	0.09	1.15	-28	3	-983	16.30	-1.69	-0.27
25001	0.10	-0.10	0.61	-31	4	-983	16.42	-1.68	-0.27
25001	0.10	-0.10	0.61	-31	4	-983	16.42	-1.68	-0.27
25200	0.10	-0.16	0.73	-31	4	-983	16.57	-1.72	-0.24
25200	0.10	-0.16	0.73	-31	4	-983	16.57	-1.72	-0.24
25400	-0.06	0.24	0.14	-30	5	-982	16.66	-1.68	-0.24
25400	-0.06	0.24	0.14	-30	5	-982	16.66	-1.68	-0.24
25600	-0.13	-0.21	0.73	-31	6	-983	16.78	-1.68	-0.27
25600	-0.13	-0.21	0.73	-31	6	-983	16.78	-1.68	-0.27
25800	-0.31	-0.64	0.71	-29	6	-981	16.91	-1.69	-0.28
25800	-0.31	-0.64	0.71	-29	6	-981	16.91	-1.69	-0.28
26000	0.04	-0.22	0.67	-31	5	-980	17.06	-1.70	-0.30
26000	0.04	-0.22	0.67	-31	5	-980	17.06	-1.70	-0.30
26200	-0.13	-0.16	0.72	-31	3	-982	17.17	-1.71	-0.30
26200	-0.13	-0.16	0.72	-31	3	-982	17.17	-1.71	-0.30
26400	0.28	-0.10	0.55	-31	5	-983	17.30	-1.71	-0.30
26400	0.28	-0.10	0.55	-31	5	-983	17.30	-1.71	-0.30
26600	0.04	0.19	0.32	-30	4	-984	17.42	-1.68	-0.30
26600	0.04	0.19	0.32	-30	4	-984	17.42	-1.68	-0.30
26800	-0.07	-0.08	0.85	-31	5	-981	17.56	-1.67	-0.30
26800	-0.07	-0.08	0.85	-31	5	-981	17.56	-1.67	-0.30
27000	-0.17	0.05	-0.09	-31	5	-982	17.64	-1.70	-0.32
27000	-0.17	0.05	-0.09	-31	5	-982	17.64	-1.70	-0.32
27200	-0.31	-0.20	0.83	-30	5	-981	17.77	-1.75	-0.35
27200	-0.31	-0.20	0.83	-30	5	-981	17.77	-1.75	-0.35
27400	-0.36	0.51	0.82	-31	6	-980	17.90	-1.71	-0.37
27400	-0.36	0.51	0.82	-31	6	-980	17.90	-1.71	-0.37
27600	0.04	0.75	1.03	-29	5	-979	18.04	-1.70	-0.40
27600	0.04	0.75	1.03	-29	5	-979	18.04	-1.70	-0.40
27800	-0.07	-0.51	0.96	-29	5	-983	18.18	-1.72	-0.37
27800	-0.07	-0.51	0.96	-29	5	-983	18.18	-1.72	-0.37
28000	0.28	-0.46	0.73	-30	6	-982	18.29	-1.75	-0.36
28000	0.28	-0.46	0.73	-30	6	-982	18.29	-1.75	-0.36
28200	-0.54	-1.07	0.35	-31	5	-983	18.41	-1.77	-0.36
28200	-0.54	-1.07	0.35	-31	5	-983	18.41	-1.77	-0.36
28400	-0.31	0.19	0.53	-32	4	-983	18.53	-1.78	-0.36
28400	-0.31	0.19	0.53	-32	4	-983	18.53	-1.78	-0.36
28600	-0.01	0.40	1.03	-30	2	-983	18.67	-1.80	-0.36
28600	-0.01	0.40	1.03	-30	2	-983	18.67	-1.80	-0.36
28800	0.22	0.27	0.44	-31	5	-980	18.80	-1.82	-0.33
28800	0.22	0.27	0.44	-31	5	-980	18.80	-1.82	-0.33
29001	-0.07	0.64	0.91	-31	4	-982	18.93	-1.81	-0.31
29001	-0.07	0.64	0.91	-31	4	-982	18.93	-1.81	-0.31
29200	0.34	-0.19	0.44	-31	4	-981	19.07	-1.78	-0.30
29200	0.34	-0.19	0.44	-31	4	-981	19.07	-1.78	-0.30
29400	0.28	-0.24	1.27	-30	6	-980	19.20	-1.79	-0.30
29400	0.28	-0.24	1.27	-30	6	-980	19.20	-1.79	-0.30
29600	-0.19	-0.07	0.49	-30	6	-981	19.32	-1.79	-0.31
29600	-0.19	-0.07	0.49	-30	6	-981	19.32	-1.79	-0.31
29800	-0.25	-0.08	0.42	-31	4	-982	19.47	-1.76	-0.30
29800	-0.25	-0.08	0.42	-31	4	-982	19.47	-1.76	-0.30
30000	-0.13	0.00	1.15	-30	5	-982	19.62	-1.78	-0.34
30000	-0.13	0.00	1.15	-30	5	-982	19.62	-1.78	-0.34
30200	-0.25	-0.07	0.78	-29	4	-984	19.73	-1.81	-0.35
30200	-0.25	-0.07	0.78	-29	4	-984	19.73	-1.81	-0.35
30400	-0.19	0.16	0.61	-32	5	-982	19.87	-1.79	-0.37
30400	-0.19	0.16	0.61	-32	5	-982	19.87	-1.79	-0.37
30600	-0.01	0.22	0.61	-31	4	-982	19.99	-1.80	-0.38
30600	-0.01	0.22	0.61	-31	4	-982	19.99	-1.80	-0.38
30800	-0.31	-0.01	0.59	-31	5	-980	20.12	-1.85	-0.35
30800	-0.31	-0.01	0.59	-31	5	-980	20.12	-1.85	-0.35
31000	-0.13	-0.74	0.36	-30	5	-982	20.24	-1.92	-0.35
31000	-0.13	-0.74	0.36	-30	5	-982	20.24	-1.92	-0.35
31200	0.22	0.28	0.38	-31	4	-982	20.34	-1.91	-0.35
31200	0.22	0.28	0.38	-31	4	-982	20.34	-1.91	-0.35
31400	0.06	1.01	0.32	-30	5	-983	20.46	-1.87	-0.35
31400	0.06	1.01	0.32	-30	5	-983	20.46	-1.87	-0.35
31600	-0.01	0.35	0.50	-32	5	-982	20.58	-1.87	-0.36
31600	-0.01	0.35	0.50	-32	5	-982	20.58	-1.87	-0.36
31800	-0.19	-0.19	0.61	-30	1	-984	20.70	-1.91	-0.35
31800	-0.19	-0.19	0.61	-30	1	-984	20.70	-1.91	-0.35
32000	0.18	-0.03	0.08	-31	5	-982	20.81	-1.92	-0.35
32000	0.18	-0.03	0.08	-31	5	-982	20.81	-1.92	-0.35
32200	0.04	-0.32	0.85	-31	6	-983	20.96	-1.95	-0.34
32200	0.04	-0.32	0.85	-31	6	-983	20.96	-1.95	-0.34
32400	0.10	-0.13	0.61	-29	4	-980	21.07	-1.96	-0.34
32400	0.10	-0.13	0.61	-29	4	-980	21.07	-1.96	-0.34
32600	-0.13	0.04	0.38	-30	5	-980	21.18	-1.94	-0.36
32600	-0.13	0.04	0.38	-30	5	-980	21.18	-1.94	-0.36
32800	0.16	-0.62	0.50	-30	4	-981	21.31	-1.96	-0.36
32800	0.16	-0.62	0.50	-30	4	-981	21.31	-1.96	-0.36
33000	-0.13	-0.73	0.71	-31	5	-979	21.41	-1.99	-0.37
33000	-0.13	-0.73	0.71	-31	5	-979	21.41	-1.99	-0.37
33200	0.04	-0.56	0.19	-31	5	-984	21.47	-1.99	-0.39
33200	0.04	-0.56	0.19	-31	5	-984	21.47	-1.99	-0.39
33400	-0.13	-0.49	0.43	-31	5	-984	21.59	-1.97	-0.39
33400	-0.13	-0.49	0.43	-31	5	-984	21.59	-1.97	-0.39
33600	-0.31	-0.01	0.36	-31	4	-983	21.70	-1.99	-0.41
33600	-0.31	-0.01	0.36	-31	4	-983	21.70	-1.99	-0.41
33800	-0.06	0.46	0.31	-30	5	-983	21.82	-1.99	-0.41
33800	-0.06	0.46	0.31	-30	5	-983	21.82	-1.99	-0.41
34000	-0.36	-0.31	0.41	-30	4	-982	21.90	-1.98	-0.43
34000	-0.36	-0.31	0.41	-30	4	-982	21.90	-1.98	-0.43
34200	0.04	0.23	0.61	-31	4	-982	22.00	-1.97	-0.43
34200	0.04	0.23	0.61	-31	4	-982	22.00	-1.97	-0.43
34400	0.10	-0.13	0.44	-31	4	-981	22.11	-1.95	-0.45
34400	0.10	-0.13	0.44	-31	4	-981	22.11	-1.95	-0.45
34601	-0.36	-0.49	0.46	-30	5	-981	22.23	-1.92	-0.44
34601	-0.36	-0.49	0.46	-30	5	-981	22.23	-1.92	-0.44
34801	-0.31	0.00	0.77	-29	2	-984	22.36	-1.94	-0.49
34801	-0.31	0.00	0.77	-29	2	-984	22.36	-1.94	-0.49
35001	0.04	0.26	1.38	-31	3	-983	22.49	-1.92	-0.49
35001	0.04	0.26	1.38	-31	3	-983	22.49	-1.92	-0.49
35200	0.10	-0.11	1.04	-30	5	-983	22.62	-1.94	-0.49
35200	0.10	-0.11	1.04	-30	5	-983	22.62	-1.94	-0.49
35400	0.28	-0.07	0.74	-31	5	-983	22.74	-1.96	-0.50
35400	0.28	-0.07	0.74	-31	5	-983	22.74	-1.96	-0.50
35600	-0.13	0.50	1.14	-30	2	-982	22.87	-1.94	-0.50
35600	-0.13	0.50	1.14	-30	2	-982	22.87	-1.94	-0.50
35800	0.34	0.30	1.04	-30	4	-981	23.01	-1.96	-0.46
35800	0.34	0.30	1.04	-30	4	-981	23.01	-1.96	-0.46
36000	-0.07	-0.18	0.27	-29	6	-982	23.12	-1.94	-0.45
36000	-0.07	-0.18	0.27	-29	6	-982	23.12	-1.94	-0.45
36200	0.10	0.48	0.87	-31	6	-981	23.27	-1.92	-0.41
36200	0.10	0.48	0.87	-31	6	-981	23.27	-1.92	-0.41
36400	-0.13	0.59	0.51	-29	5	-981	23.38	-1.87	-0.41
36400	-0.13	0.59	0.51	-29	5	-981	23.38	-1.87	-0.41
36600	-0.07	0.00	0.86	-31	5	-984	23.53	-1.84	-0.40
36600	-0.07	0.00	0.86	-31	5	-984	23.53	-1.84	-0.40
36800	-0.36	-0.18	0.37	-31	6	-984	23.62	-1.86	-0.44
36800	-0.36	-0.18	0.37	-31	6	-984	23.62	-1.86	-0.44
37000	0.04	-0.06	0.52	-31	3	-984	23.74	-1.87	-0.44
